CityID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Feels like temp,Date
487,Comodoro Rivadavia,AR,-45.8667,-67.5,33.66,86,0,8.05,clear sky,26.83,2022-06-15 11:11:05
488,Upington,ZA,-28.4478,21.2561,52.61,50,31,5.53,scattered clouds,49.93,2022-06-15 11:11:06
489,Gao,ML,16.6362,1.637,98.74,28,76,10.16,broken clouds,99.18,2022-06-15 11:11:06
490,Luang Prabang,LA,19.8856,102.1347,74.53,99,100,0.69,overcast clouds,76.33,2022-06-15 11:11:06
491,Macapa,BR,0.0389,-51.0664,78.78,94,40,1.14,scattered clouds,78.78,2022-06-15 11:09:34
492,Tarakan,ID,3.3,117.6333,82.24,72,68,7.07,broken clouds,87.35,2022-06-15 11:11:07
493,Truth Or Consequences,US,33.1284,-107.2528,73.63,16,0,6.91,clear sky,71.46,2022-06-15 11:11:07
494,Gorom-Gorom,BF,14.4439,-0.2361,99.45,29,88,18.79,overcast clouds,100.81,2022-06-15 11:11:07
495,Ust-Omchug,RU,61.15,149.6333,43.92,91,100,3.2,overcast clouds,42.58,2022-06-15 11:11:08
496,Belyy Yar,RU,53.6039,91.3903,79.86,53,0,4.47,clear sky,79.86,2022-06-15 11:11:08
497,Wanning,CN,18.8003,110.3967,81.64,87,100,8.72,heavy intensity rain,89.62,2022-06-15 11:11:08
498,Neuquen,AR,-38.9516,-68.0591,31.89,100,0,0.0,clear sky,31.89,2022-06-15 11:07:42
499,Krasnoarmeysk,RU,51.0239,45.6969,78.87,35,55,10.85,broken clouds,78.87,2022-06-15 11:11:09
500,Makakilo City,US,21.3469,-158.0858,75.56,70,0,4.61,clear sky,74.12,2022-06-15 11:11:09
501,Butajira,ET,8.1167,38.3667,79.84,29,27,8.9,scattered clouds,79.84,2022-06-15 11:11:09
502,Draguignan,FR,43.5333,6.4667,91.58,41,98,5.75,overcast clouds,89.06,2022-06-15 11:11:10
503,Itarema,BR,-2.9248,-39.9167,77.32,77,30,12.35,scattered clouds,78.37,2022-06-15 11:11:10
504,Nemuro,JP,43.3236,145.575,51.93,90,100,16.89,overcast clouds,51.04,2022-06-15 11:11:10
505,Corn Island,NI,12.1694,-83.0418,77.65,86,100,26.64,overcast clouds,79.16,2022-06-15 11:11:11
506,Chadan,RU,51.2833,91.5833,61.02,90,64,2.89,broken clouds,61.05,2022-06-15 11:11:11
507,Wenling,CN,28.3669,121.36,73.15,95,100,4.7,overcast clouds,74.62,2022-06-15 11:11:11
508,Hammerfest,NO,70.6634,23.6821,45.05,81,75,11.5,broken clouds,39.36,2022-06-15 11:11:12
509,Hailar,CN,49.2,119.7,60.19,81,100,5.48,overcast clouds,59.72,2022-06-15 11:12:12
510,Huarmey,PE,-10.0681,-78.1522,60.51,86,52,6.89,broken clouds,60.31,2022-06-15 11:12:12
511,Impfondo,CG,1.6381,18.0667,92.5,45,86,1.83,overcast clouds,96.91,2022-06-15 11:12:13
512,Ottawa,CA,45.4112,-75.6981,63.23,82,38,7.49,scattered clouds,62.6,2022-06-15 11:11:21
513,Keti Bandar,PK,24.1447,67.4497,88.05,69,5,18.57,clear sky,99.81,2022-06-15 11:12:13
514,Pacific Grove,US,36.6177,-121.9166,53.28,90,0,5.01,clear sky,49.28,2022-06-15 11:12:13
515,Pauini,BR,-7.7136,-66.9764,69.87,92,76,0.67,broken clouds,70.88,2022-06-15 11:12:14
516,Sorong,ID,-0.8833,131.25,81.46,79,99,8.43,moderate rain,87.3,2022-06-15 11:12:14
517,Kingsville,US,27.5159,-97.8561,81.28,85,0,10.36,clear sky,87.13,2022-06-15 11:07:53
518,Nuqui,CO,5.7125,-77.2708,74.89,89,85,3.47,overcast clouds,76.26,2022-06-15 11:12:14
519,Kahului,US,20.8947,-156.47,76.84,75,0,10.36,clear sky,76.6,2022-06-15 11:12:15
520,Saquarema,BR,-22.92,-42.5103,66.24,80,91,4.65,overcast clouds,66.33,2022-06-15 11:12:15
521,Piacabucu,BR,-10.4056,-36.4344,76.46,83,98,15.23,overcast clouds,77.7,2022-06-15 11:12:15
522,Najran,SA,17.4924,44.1277,96.96,8,49,19.57,scattered clouds,91.81,2022-06-15 11:12:16
523,Coxim,BR,-18.5067,-54.76,63.68,57,12,4.38,few clouds,62.42,2022-06-15 11:12:16
524,Hudiksvall,SE,61.729,17.1036,62.17,50,51,8.93,broken clouds,60.44,2022-06-15 11:12:16
525,Beyneu,KZ,45.3167,55.2,92.05,14,65,6.42,broken clouds,87.75,2022-06-15 11:12:17
526,Ahuimanu,US,21.4447,-157.8378,76.75,80,20,4.61,few clouds,75.33,2022-06-15 11:12:17
527,Moussoro,TD,13.6408,16.4901,91.33,33,100,2.33,overcast clouds,90.34,2022-06-15 11:12:17
528,Lahaina,US,20.8783,-156.6825,76.8,83,10,7.61,clear sky,77.54,2022-06-15 11:12:18
529,Harper,LR,4.375,-7.7169,77.5,86,100,8.39,moderate rain,79.0,2022-06-15 11:12:18
530,Mengcheng,CN,33.2579,116.5655,90.77,28,87,4.38,overcast clouds,88.38,2022-06-15 11:12:18
531,Thinadhoo,MV,0.5333,72.9333,83.62,70,20,6.85,few clouds,89.67,2022-06-15 11:12:19
532,Dawei,MM,14.0833,98.2,83.91,74,53,4.83,broken clouds,91.6,2022-06-15 11:08:06
533,Mizusawa,JP,39.1333,141.1333,58.64,99,100,3.42,overcast clouds,58.86,2022-06-15 11:12:19
534,Amantea,IT,39.1332,16.0746,91.45,62,0,4.76,clear sky,85.33,2022-06-15 11:12:19
535,Teknaf,BD,20.8624,92.3058,84.07,79,100,7.85,light rain,93.81,2022-06-15 11:12:20
536,Krasnoarmeyskiy,RU,47.0114,42.2072,80.26,34,99,7.23,overcast clouds,79.63,2022-06-15 11:12:20
537,Balabac,PH,7.9868,117.0645,83.26,75,55,11.21,broken clouds,90.39,2022-06-15 11:12:20
538,Ekibastuz,KZ,51.6667,75.3667,66.76,52,92,17.52,overcast clouds,65.57,2022-06-15 11:12:21
539,Jingdezhen,CN,29.2947,117.2079,77.49,86,96,0.98,overcast clouds,78.98,2022-06-15 11:12:21
540,Gitarama,RW,-2.0744,29.7567,76.46,54,81,5.86,broken clouds,71.53,2022-06-15 11:12:21
541,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.61,97,16,0.65,few clouds,71.92,2022-06-15 11:12:22
542,Sortino,IT,37.1566,15.026,85.37,35,1,14.03,clear sky,79.14,2022-06-15 11:12:22
543,Sakaiminato,JP,35.55,133.2333,68.05,91,95,6.78,overcast clouds,68.83,2022-06-15 11:12:22
544,Pijijiapan,MX,15.7011,-93.23,73.49,94,100,0.74,overcast clouds,74.97,2022-06-15 11:12:23
545,Buraydah,SA,26.326,43.975,109.92,5,0,9.13,clear sky,102.02,2022-06-15 11:12:23
546,Miyazu,JP,35.5333,135.1833,64.78,96,100,3.74,overcast clouds,65.46,2022-06-15 11:11:12
547,Rangoon,MM,16.8053,96.1561,78.76,100,100,13.8,overcast clouds,78.76,2022-06-15 11:12:23
548,Moron,AR,-34.6534,-58.6198,53.35,95,100,3.69,overcast clouds,47.21,2022-06-15 11:12:24
549,Miles City,US,46.4083,-105.8406,52.77,58,0,24.16,clear sky,50.47,2022-06-15 11:12:24
550,Hoima,UG,1.4356,31.3436,84.13,42,7,1.99,clear sky,83.75,2022-06-15 11:09:18
551,Byron Bay,AU,-28.65,153.6167,59.94,83,0,7.67,clear sky,59.52,2022-06-15 11:12:25
552,Buritama,BR,-21.0661,-50.1472,62.42,50,97,5.95,overcast clouds,60.71,2022-06-15 11:12:25
553,Duvan,RU,55.695,57.9024,72.81,51,27,9.78,scattered clouds,72.18,2022-06-15 11:12:25
554,Okhotsk,RU,59.3833,143.3,43.43,92,98,4.83,overcast clouds,40.62,2022-06-15 11:12:25
555,Chiredzi,ZW,-21.05,31.6667,85.48,18,0,8.59,clear sky,82.33,2022-06-15 11:12:26
556,Gavrilovka Vtoraya,RU,52.877,42.7663,68.76,83,99,10.51,light rain,69.22,2022-06-15 11:13:26
557,Nenjiang,CN,49.1833,125.2167,62.04,96,91,13.4,overcast clouds,62.46,2022-06-15 11:13:26
558,Palasa,IN,18.7667,84.4167,90.59,61,95,11.34,overcast clouds,101.71,2022-06-15 11:13:27
559,Kanniyakumari,IN,8.0833,77.5667,84.83,71,78,23.98,broken clouds,92.68,2022-06-15 11:13:27
560,Madoc,CA,44.5084,-77.4745,61.95,97,5,3.04,clear sky,60.15,2022-06-15 11:13:27
561,Severomuysk,RU,56.1481,113.4267,54.0,71,96,2.01,light rain,52.43,2022-06-15 11:13:28
562,Kiama,AU,-34.6833,150.8667,54.45,73,5,7.87,clear sky,50.23,2022-06-15 11:13:28
563,Bom Jardim,BR,-7.7958,-35.5872,73.9,81,69,4.59,broken clouds,74.8,2022-06-15 11:13:28
564,Parabel,RU,58.6978,81.4825,60.71,79,75,14.88,broken clouds,60.19,2022-06-15 11:13:29
565,Hindaun,IN,26.7167,77.0167,106.36,23,43,11.25,scattered clouds,108.46,2022-06-15 11:13:29
566,Sao Joao Da Barra,BR,-21.6403,-41.0511,62.69,75,49,6.87,scattered clouds,62.19,2022-06-15 11:13:30
567,Saint-Denis,FR,48.9167,2.3333,83.05,43,0,9.22,clear sky,80.29,2022-06-15 11:13:30
568,Pathein,MM,16.7833,94.7333,83.86,78,100,6.46,light rain,92.86,2022-06-15 11:13:30
569,Manaure,CO,11.7751,-72.4445,79.47,80,100,5.97,overcast clouds,79.47,2022-06-15 11:13:30
570,Gallup,US,35.5281,-108.7426,57.96,28,0,3.44,clear sky,49.8,2022-06-15 11:09:33
571,Sharjah,AE,25.3573,55.4033,106.09,27,0,13.8,clear sky,111.18,2022-06-15 11:09:14
572,Vaitape,PF,-16.5167,-151.75,80.73,69,83,23.47,broken clouds,84.0,2022-06-15 11:13:31
573,Fengkou,CN,30.0833,113.2667,83.19,73,61,7.05,broken clouds,89.64,2022-06-15 11:13:31
574,Goodyear,US,33.4353,-112.3582,84.61,29,0,1.99,clear sky,77.45,2022-06-15 11:11:05
575,Yenagoa,NG,4.9247,6.2642,83.8,74,70,5.64,moderate rain,91.35,2022-06-15 11:13:32
576,Necochea,AR,-38.5473,-58.7368,46.47,71,98,5.57,overcast clouds,43.72,2022-06-15 11:13:32
577,Jumla,NP,29.2747,82.1838,76.05,40,65,7.23,broken clouds,75.24,2022-06-15 11:13:32
578,Acajutla,SV,13.5928,-89.8275,76.8,81,100,7.65,overcast clouds,77.99,2022-06-15 11:13:33
579,Sambava,MG,-14.2667,50.1667,77.94,73,20,12.21,light rain,78.85,2022-06-15 11:13:33
580,Antsohihy,MG,-14.8796,47.9875,92.88,32,0,4.97,clear sky,92.12,2022-06-15 11:13:33
581,Sola,VU,-13.8833,167.55,81.05,80,87,20.02,overcast clouds,86.54,2022-06-15 11:13:34
582,Tallahassee,US,30.4383,-84.2807,73.24,96,40,0.0,scattered clouds,73.71,2022-06-15 11:10:16
583,Sikandarpur,IN,26.05,84.05,111.11,18,61,16.4,broken clouds,111.97,2022-06-15 11:13:34
584,Zafra,ES,38.4167,-6.4167,94.73,18,100,7.76,overcast clouds,90.81,2022-06-15 11:13:35
585,Pahalgam,IN,34.0333,75.3333,68.72,49,60,7.0,broken clouds,67.6,2022-06-15 11:13:35
586,Seoul,KR,37.5683,126.9778,65.64,81,75,1.1,broken clouds,65.66,2022-06-15 11:09:14
587,Trairi,BR,-3.2778,-39.2689,76.87,78,40,9.95,scattered clouds,77.94,2022-06-15 11:13:00
588,Majene,ID,-3.5403,118.9707,79.48,86,97,6.53,overcast clouds,79.48,2022-06-15 11:13:35
589,Liwale,TZ,-9.7667,37.9333,87.93,36,5,3.11,clear sky,86.83,2022-06-15 11:13:36
590,San Luis,AR,-33.295,-66.3356,40.41,61,5,3.78,clear sky,37.99,2022-06-15 11:13:36
591,Novo Cruzeiro,BR,-17.4681,-41.8753,58.6,80,100,4.97,overcast clouds,57.92,2022-06-15 11:13:36
592,Akdepe,TM,42.0551,59.3788,95.86,13,4,15.93,clear sky,91.24,2022-06-15 11:13:37
593,Cayenne,GF,4.9333,-52.3333,83.08,1,83,1.14,broken clouds,80.62,2022-06-15 11:13:24
594,Kununurra,AU,-15.7667,128.7333,67.98,49,54,2.3,broken clouds,66.78,2022-06-15 11:13:37
595,Emerald,AU,-23.5333,148.1667,62.89,67,45,7.14,scattered clouds,62.02,2022-06-15 11:13:38
596,Asfi,MA,32.2994,-9.2372,69.28,87,100,10.78,overcast clouds,70.0,2022-06-15 11:13:38
597,Lavrentiya,RU,65.5833,-171.0,35.89,98,100,4.29,overcast clouds,32.27,2022-06-15 11:13:38
598,Sechura,PE,-5.5569,-80.8222,60.66,87,69,9.93,broken clouds,60.51,2022-06-15 11:13:39
599,Severnyy,RU,50.677,36.5532,69.84,43,0,6.71,clear sky,68.54,2022-06-15 11:13:39
600,Mogadishu,SO,2.0371,45.3438,81.91,73,10,19.77,clear sky,86.94,2022-06-15 11:13:39
601,Nizhnevartovsk,RU,60.9344,76.5531,62.62,82,75,7.0,broken clouds,62.44,2022-06-15 11:13:40
602,Goure,NE,13.9835,10.2704,97.02,24,80,5.17,broken clouds,95.04,2022-06-15 11:13:40
603,Solnechnyy,RU,50.7214,136.6319,64.58,67,40,3.53,scattered clouds,63.9,2022-06-15 11:14:40
604,Vostok,RU,46.4856,135.8833,58.44,71,83,6.4,light rain,57.33,2022-06-15 11:14:41
605,Manono,CD,-7.3,27.4167,96.98,21,0,2.42,clear sky,94.03,2022-06-15 11:14:41
606,Palu,ID,-0.8917,119.8707,76.46,95,76,2.68,heavy intensity rain,78.28,2022-06-15 11:14:41
607,Sabha,LY,27.0377,14.4283,92.43,15,0,7.0,clear sky,88.16,2022-06-15 11:14:42
608,Glenwood Springs,US,39.5505,-107.3248,49.23,27,0,10.36,clear sky,39.7,2022-06-15 11:14:42
609,Natal,BR,-5.795,-35.2094,77.65,88,20,4.61,few clouds,79.25,2022-06-15 11:14:42
610,Tongliao,CN,43.6125,122.2653,72.82,57,79,6.38,broken clouds,72.48,2022-06-15 11:14:42
611,Arman,RU,59.7,150.1667,48.02,95,100,1.32,light rain,48.02,2022-06-15 11:14:43
612,Tomigusuku,JP,26.185,127.675,79.34,96,75,10.36,thunderstorm,79.14,2022-06-15 11:14:43
613,Agde,FR,43.3108,3.4758,85.89,37,0,9.22,clear sky,83.14,2022-06-15 11:14:43
614,Pimenta Bueno,BR,-11.6725,-61.1936,66.54,90,9,0.78,clear sky,67.12,2022-06-15 11:14:44
615,Cosereni,RO,44.6833,26.5667,72.41,50,96,0.51,overcast clouds,70.36,2022-06-15 11:14:44
616,Bushenyi,UG,-0.5853,30.2114,78.15,44,26,5.68,scattered clouds,77.74,2022-06-15 11:14:44
617,Gari,RU,59.4307,62.3497,73.45,43,37,9.28,scattered clouds,72.52,2022-06-15 11:14:45
618,Riyadh,SA,24.6877,46.7219,107.74,7,4,10.54,clear sky,101.03,2022-06-15 11:14:39
619,Catalina,US,32.5056,-110.9211,75.6,23,0,2.37,clear sky,68.11,2022-06-15 11:14:45
620,Boquete,PA,8.7833,-82.4333,60.4,97,100,0.96,overcast clouds,60.71,2022-06-15 11:14:45
621,Claveria,PH,18.6074,121.0832,81.61,84,100,4.74,overcast clouds,88.79,2022-06-15 11:14:46
622,La Ronge,CA,55.1001,-105.2842,53.82,100,100,8.05,mist,53.6,2022-06-15 11:13:39
623,Astana,KZ,51.1801,71.446,67.95,56,75,6.71,broken clouds,67.06,2022-06-15 11:11:03
624,Ewa Beach,US,21.3156,-158.0072,76.98,70,0,5.99,clear sky,75.9,2022-06-15 11:14:46
625,Dalnegorsk,RU,44.5604,135.5701,52.9,90,100,2.46,overcast clouds,52.12,2022-06-15 11:14:47
626,Brewster,US,41.3973,-73.6171,67.82,89,0,0.0,clear sky,61.83,2022-06-15 11:14:47
627,Bagdarin,RU,54.4333,113.6,61.72,72,69,4.72,light rain,60.98,2022-06-15 11:14:47
628,Esfarayen,IR,37.0765,57.5101,94.93,15,0,8.46,clear sky,90.57,2022-06-15 11:14:48
629,Ranong,TH,9.9658,98.6348,82.47,80,98,2.55,overcast clouds,89.96,2022-06-15 11:14:48
630,Ouargaye,BF,11.5033,0.0572,89.24,46,100,13.56,overcast clouds,91.62,2022-06-15 11:14:48
631,Kauswagan,PH,8.1917,124.0847,80.94,80,78,1.92,broken clouds,86.31,2022-06-15 11:14:49
632,Elko,US,41.0002,-115.5012,37.63,56,0,5.99,clear sky,32.76,2022-06-15 11:14:49
633,Tadpatri,IN,14.9167,78.0167,95.81,31,100,12.24,light rain,96.01,2022-06-15 11:14:49
634,Krasnyy Oktyabr,RU,56.1167,38.8833,63.23,54,56,10.51,broken clouds,61.79,2022-06-15 11:14:49
635,Itaituba,BR,-4.2761,-55.9836,71.87,99,88,1.66,overcast clouds,73.42,2022-06-15 11:14:50
636,Alanya,TR,36.5438,31.9998,80.73,67,10,5.88,clear sky,83.7,2022-06-15 11:14:50
637,Luau,AO,-10.7073,22.2247,88.86,17,19,2.44,few clouds,85.08,2022-06-15 11:14:50
638,Mittersill,AT,47.2667,12.4833,81.55,52,72,1.99,broken clouds,77.29,2022-06-15 11:14:51
639,Atarra,IN,25.2833,80.5667,109.31,21,54,9.22,broken clouds,111.74,2022-06-15 11:14:51
640,Cairns,AU,-16.9167,145.7667,73.35,84,75,6.91,broken clouds,73.65,2022-06-15 11:14:51
641,Curuguaty,PY,-24.4694,-55.6945,50.02,86,0,3.44,clear sky,48.76,2022-06-15 11:14:52
642,Ierapetra,GR,35.01,25.7353,81.45,54,0,4.74,clear sky,82.74,2022-06-15 11:14:52
643,Masuguru,TZ,-11.3667,38.4167,92.35,32,0,1.25,clear sky,91.4,2022-06-15 11:14:52
644,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,48.43,90,2,2.64,clear sky,48.43,2022-06-15 11:14:53
645,Kurumkan,RU,54.3,110.3,78.1,39,91,5.44,overcast clouds,77.43,2022-06-15 11:14:53
646,Marzuq,YE,14.4,46.4667,96.98,11,37,9.73,scattered clouds,92.07,2022-06-15 11:14:53
647,Leo,BF,11.1,-2.1,89.65,45,89,9.78,overcast clouds,91.92,2022-06-15 11:14:54
648,Evensk,RU,61.95,159.2333,41.72,90,100,9.13,overcast clouds,36.16,2022-06-15 11:14:54
649,Egvekinot,RU,66.3167,-179.1667,29.25,95,98,6.24,overcast clouds,22.75,2022-06-15 11:14:54
650,Sheridan,US,44.8333,-106.9173,47.91,55,40,3.44,scattered clouds,41.94,2022-06-15 11:14:55
651,Mahon,ES,39.8885,4.2658,86.56,42,0,8.05,clear sky,86.56,2022-06-15 11:15:55
652,Mount Vernon,US,40.9126,-73.8371,74.66,76,75,4.61,broken clouds,67.8,2022-06-15 11:15:55
653,Victor Harbor,AU,-35.5667,138.6167,53.67,87,6,11.72,clear sky,52.83,2022-06-15 11:15:56
654,Verkhoyansk,RU,67.5447,133.385,70.25,35,91,11.88,overcast clouds,68.61,2022-06-15 11:15:56
655,Dori,BF,14.0354,-0.0345,98.47,30,97,17.81,overcast clouds,99.75,2022-06-15 11:15:56
656,Fasa,IR,28.9383,53.6482,103.24,11,20,6.91,few clouds,98.13,2022-06-15 11:15:57
657,Halifax,CA,44.6453,-63.5724,59.0,86,75,18.01,broken clouds,56.39,2022-06-15 11:15:14
658,Cadillac,US,44.2519,-85.4012,73.31,94,0,5.75,mist,74.73,2022-06-15 11:14:09
659,Bermejo,AR,-32.8833,-68.8,44.51,49,0,4.61,clear sky,42.04,2022-06-15 11:15:57
660,Sarangani,PH,5.4033,125.4636,84.43,73,49,18.12,scattered clouds,92.5,2022-06-15 11:15:58
661,Santa Maria,BR,-29.6842,-53.8069,48.69,88,0,3.15,clear sky,48.06,2022-06-15 11:14:04
662,Kawalu,ID,-7.3817,108.2082,74.82,94,84,1.52,broken clouds,76.42,2022-06-15 11:15:58
663,Pontianak,ID,-0.0333,109.3333,80.58,89,40,9.22,scattered clouds,87.08,2022-06-15 11:15:58
664,Rindal,NO,63.0565,9.2124,53.55,79,100,3.29,overcast clouds,52.32,2022-06-15 11:15:59
665,Glendive,US,47.1053,-104.7125,52.48,70,75,21.85,broken clouds,48.99,2022-06-15 11:15:59
666,Abu Samrah,SY,35.3029,37.1841,86.59,31,0,6.8,clear sky,84.47,2022-06-15 11:16:00
667,Humberto De Campos,BR,-2.5983,-43.4611,77.59,79,11,7.05,few clouds,78.76,2022-06-15 11:16:00
668,Baker City,US,44.7749,-117.8344,41.65,95,0,3.44,mist,32.07,2022-06-15 11:16:00
669,Tikapur,NP,28.5,81.1333,114.87,11,15,10.42,few clouds,110.73,2022-06-15 11:16:01
670,Suez,EG,29.9737,32.5263,91.33,30,0,10.54,clear sky,89.51,2022-06-15 11:16:01
671,Tukrah,LY,32.5341,20.5791,80.53,56,0,12.48,clear sky,81.97,2022-06-15 11:16:01
672,Ustyuzhna,RU,58.8394,36.4321,58.55,72,94,15.97,overcast clouds,57.49,2022-06-15 11:16:02
673,Daokou,CN,35.5639,114.5058,93.09,21,17,8.41,few clouds,89.58,2022-06-15 11:16:02
674,Pahrump,US,36.2083,-115.9839,73.45,17,0,3.0,clear sky,62.74,2022-06-15 11:15:26
675,Tarko-Sale,RU,64.9225,77.785,71.8,55,100,12.06,overcast clouds,71.26,2022-06-15 11:16:02
676,Wesselsbron,ZA,-27.8549,26.3658,50.68,39,5,11.39,clear sky,47.28,2022-06-15 11:16:03
677,Jiayuguan,CN,39.8167,98.3,90.52,4,66,14.79,broken clouds,86.63,2022-06-15 11:16:03
678,Zachepylivka,UA,49.1939,35.2394,71.11,45,32,10.09,scattered clouds,70.03,2022-06-15 11:16:03
679,Bandarbeyla,SO,9.4942,50.8122,90.93,46,48,26.4,scattered clouds,94.51,2022-06-15 11:16:04
680,Urengoy,RU,65.9667,78.3667,72.41,51,80,4.45,broken clouds,71.74,2022-06-15 11:16:04
